endnote-1.8224989721466132e+19	Yagil, D. & Medler-Liraz, H.	2017	Personally committed to emotional labor: Surface acting, emotional exhaustion and performance among service employees with a strong need to belong	Journal of Occupational Health Psychology 22 481-491		endnote	
endnote-1.8256962159488063e+19	Yagnik, A. S.	2015	Knowledge (K), attitude (A), and practice (P) of women and men about menstruation and menstrual practices in Ahmedabad, India: Implications for health communication campaigns and interventions	Ph.D. Bowling Green State University		endnote	
endnote-1.4808292045985933e+19	Yakushko, O., Davidson, M. M. & Williams, E. N.	2009	IDENTITY SALIENCE MODEL: A PARADIGM FOR INTEGRATING MULTIPLE IDENTITIES IN CLINICAL PRACTICE	Psychotherapy 46 180-192		endnote	
endnote-1.574613084838507e+19	Yalabik, Z. Y.	2008	Organizational socialization approach to mergers and acquisitions integration: Helpfulness to organizational commitment	Ph.D. University of Illinois at Urbana-Champaign		endnote	
endnote-4.896410585639301e+17	Yalda, C. A.	2002	Just kids? The role of legality in governing a public high school	Ph.D. Arizona State University		endnote	
endnote-1.2961230179589724e+19	Yamagishi, T. & Kiyonari, T.	2000	The group as the container of generalized reciprocity	Social Psychology Quarterly 63 116-132		endnote	
endnote-8.074910543081472e+16	Yamagishi, T. & Mifune, N.	2008	Does shared group membership promote altruism?: Fear, greed, and reputation	Rationality and Society 20 5-30		endnote	
endnote-1.6260019654506824e+19	Yamagishi, T. & Mifune, N.	2008	Does shared group membership promote altruism?	Rationality and Society 20 5-30		endnote	
endnote-1.3479028615793525e+19	Yaman, S., Kilian, A., von Fersen, L. & Güntürkün, O.	2012	Evidence for a numerosity category that is based on abstract qualities of "few" vs. "many" in the bottlenose dolphin (Tursiops truncatus)	Frontiers in Psychology 3 		endnote	
endnote-5.720150513363061e+18	Yampolsky, M. A., Amiot, C. E. & de la Sablonniere, R.	2016	The Multicultural Identity Integration Scale (MULTIIS): Developing a Comprehensive Measure for Configuring One's Multiple Cultural Identities Within the Self	Cultural Diversity & Ethnic Minority Psychology 22 166-184		endnote	
endnote-6.221447856132301e+17	Yampolsky, M. A., Amiot, C. E. & De La Sablonnière, R.	2016	The multicultural identity integration scale (MULTIIS): Developing a comprehensive measure for configuring one's multiple cultural identities within the self	Cultural Diversity and Ethnic Minority Psychology 22 166-184		endnote	
endnote-7.605777370674082e+18	Yan, G., He, W., Shen, J. & Tang, C.	2014	A bilingual approach for conducting Chinese and English social media sentiment analysis	Computer Networks 75 491-503		endnote	
endnote-4.3611131211361096e+18	Yan, H.	2012	World Heritage in China: Universal Discourse and National Culture	Ph.D. University of Virginia		endnote	
endnote-6.685899408084277e+18	Yan, H.	2016	Discriminative sparse projections for activity-based person recognition	Neurocomputing: An International Journal 208 183-192		endnote	
endnote-6.364296527738456e+18	Yanagida, E. & Furlong, M. J.	1984	Stability of learning disabled children's WISC-R Bannatyne categories	Perceptual and Motor Skills 59 832		endnote	
endnote-1.266808595220648e+18	Yandell, K. E.	1966	METAPHYSICAL SYSTEMS AND DECISION PROCEDURES	Ph.D. The Ohio State University		endnote	
endnote-6.926832892529471e+18	Yang, B.	2017	Impact of Web Content Feedback System on the Effectiveness of Health Promotion Messages on YouTube: A Norms-Based Inquiry	Ph.D. University of Maryland, College Park		endnote	
endnote-1.283990363852703e+19	Yang, C., Chien, L.-Y. & Tai, C.-J.	2008	Use of complementary and alternative medicine among patients with cancer receiving outpatient chemotherapy in Taiwan	The Journal of Alternative and Complementary Medicine 14 413-416		endnote	
endnote-1.0625059423694316e+19	Yang, C. H., Wu, T. H., Lin, C. J., Chiou, Y. Y., Chen, Y. C., Sheu, M. H., Guo, W. Y. & Chiu, C. F.	2016	Knowledge-based iterative model reconstruction technique in computed tomography of lumbar spine lowers radiation dose and improves tissue differentiation for patients with lower back pain	European Journal of Radiology 85 1757-1764		endnote	
endnote-4.74044509069797e+18	Yang, G. S.	2012	Do the Gender and Race of Video Game Characters Matter? The Effects of Violent Game Playing on Implicit Stereotyping and Aggressive Behavior	Ph.D. University of Michigan		endnote	
endnote-1.6936929601448282e+19	Yang, H.	2004	Editor's Reflections: Academic Indigenization	Peace and Conflict Studies 11 96-100		endnote	
endnote-3.6476600227665e+18	Yang, I.	2014	What makes an effective team? The role of trust (dis)confirmation in team development	European Management Journal 32 858-869		endnote	
endnote-1.7227212981067076e+19	Yang, M.	2012	Revolutionary Trauma and Reconfigured Identities: Representing the Chinese Cultural Revolution in Scar Literature	Ph.D. University of Alberta (Canada)		endnote	
endnote-1.2964178992095332e+19	Yang, Q.	2015	Parenting between cultures: Competing perspectives and practices of Chinese families in temporary transition in the United States	Ph.D. Cleveland State University		endnote	
endnote-1.402991948416807e+18	Yang, R.	2010	A many-facet Rasch analysis of rater effects on an Oral English Proficiency Test	Ph.D. Purdue University		endnote	
endnote-1.2513578291793023e+19	Yang, Y.	2012	New typology of ‘students from multicultural backgrounds’ and appropriate educational approaches	The Journal of Curriculum Studies 30 323-352		endnote	
endnote-6.634537531614018e+18	Yang, Y., Liu, X. X., Fang, Y. & Hong, Y. Y.	2014	Unresolved World War II Animosity Dampens Empathy Toward 2011 Japanese Earthquake and Tsunami	Journal of Cross-Cultural Psychology 45 171-191		endnote	
endnote-1.3023613851794035e+19	Yang, Z. X. & Xin, Z. Q.	2016	Community Identity Increases Urban Residents' In-group Emergency Helping Intention	Journal of Community & Applied Social Psychology 26 467-480		endnote	
endnote-7.896233994454303e+17	Yangzom, D.	2014	Clothing and social movements: The Politics of Dressing in Colonized Tibet	M.A. City University of New York		endnote	
endnote-8.861594715160365e+18	Yanmaz, S.	2017	"The Revolution will not be Televised, It will be Tweeted": Digital Technology, Affective Resistance and Turkey's Gezi Protests	Ph.D. Boston College		endnote	
endnote-2.4627507061383127e+18	Yard, J. D.	2013	Working natures: An ethnography of love, labour, and accumulation on the British Columbian coast	Ph.D. York University (Canada)		endnote	
endnote-4.054456397808093e+18	Yaroslavtseva, M. V., Ulyanova, I. N., Galstyan, R. G., Ilin, A. V., Nikankina, L. V., Remizov, O. V. & Dedov, I. I.	2009	The system of osteoprotegrin (OPG)/ligand of NF-kB receptor activator (RANKL) in patients with diabetes mellitus, mediacalcinosis and obliterating atherosclerosis of lower leg arteries	Diabetes mellitus 25-28		endnote	
endnote-4.945229492167389e+18	Ye, J. J.	2017	Managing urban diversity through differential inclusion in Singapore	Environment and Planning D-Society & Space 35 1033-1052		endnote	
endnote-6.14105944969308e+18	Ye, L.	2018	Exploring student learning in post-secondary General Chemistry: Novel tools for measuring linked concepts and study habits	Dissertation Abstracts International: Section B: The Sciences and Engineering 78 No-Specified		endnote	
endnote-1.0539222139712762e+19	Yeakley, A. M.	1998	The nature of prejudice change: Positive and negative change processes arising from intergroup contact experiences	Ph.D. University of Michigan		endnote	
endnote-1.041580589300858e+19	Yee, A.	2017	Advantages in Linguistic Tone Perception in Speakers with Tone Language Experience	M.A. University of Colorado at Boulder		endnote	
endnote-1.6577923068879913e+18	Yee, C. K.	2010	How Minorities Perceive and React to Interracial Relationships: Qualitative, Survey and Experimental Evidence from Asian-American Men	Ph.D. University of California, Los Angeles		endnote	
endnote-4.799465554473105e+18	Yee, L. F.	2015	Schema Emergence from Prototyping in a One-year National Citizen Engagement Initiative in Singapore	Ed.D. The George Washington University		endnote	
endnote-1.5510477066973817e+19	Yee, N. S.	2009	East Asian-American college students' attitudes about and interactions with African Americans	Ph.D. University of Maryland, Baltimore County		endnote	
endnote-1.144942349442163e+19	Yeh, T. D.-L.	1995	Communication concerns of Chinese graduate students and their American advisors during interactions in educational settings	Ph.D. The Pennsylvania State University		endnote	
endnote-1.541969757810383e+19	Yeh, Y.-H. & Sung, Y.	2010	Influence of intrareference group differentiation on brand preference	2-pp		endnote	
endnote-1.28856492231612e+18	Yen, W.-J.	2003	Meaning of caregiving, perceived social support and level of depression of Taiwanese caregivers of mentally ill patients and their perceived service needs in the community	Ph.D. The University of Wisconsin - Milwaukee		endnote	
endnote-8.225653159012839e+18	Yenes Conde, F., Olabarrieta, F., Arranz, E. & Artamendi, J. A.	2000	Inter-rater reliability of a category system on children's representations of sibling relationships	Fiabilidad entre jueces de un sistema de categorias sobre las representaciones infantiles de las relaciones fraternas. 12 563-566		endnote	
endnote-1.5968049207747084e+19	Yenter, T. P.	2012	David Hume's Account of Demonstration in Book I of “A Treatise of Human Nature”	Ph.D. Yale University		endnote	
endnote-1.2406486399258515e+19	Yermish, A.	2010	Cheetahs on the couch: Issues affecting the therapeutic working alliance with clients who are cognitively gifted	Psy.D. Massachusetts School of Professional Psychology		endnote	
endnote-1.533959011635152e+19	Yessoufou, K., Daru, B. H., Tafirei, R., Elansary, H. O. & Rampedi, I.	2017	Integrating biogeography, threat and evolutionary data to explore extinction crisis in the taxonomic group of cycads	Ecology and Evolution 7 2735-2746		endnote	
endnote-1.1247475866439125e+19	Yetkili, O., Abrams, D., Travaglino, G. A. & Giner-Sorolla, R.	2018	Imagined contact with atypical outgroup members that are anti-normative within their group can reduce prejudice	Journal of Experimental Social Psychology 76 208-219		endnote	
endnote-8.128701186366145e+18	Yew, J. & Shamma, D. A.	2011	Know Your Data: Understanding Implicit Usage versus Explicit Action in Video Content Classification	Multimedia on Mobile Devices 2011 and Multimedia Content Access: Algorithms and Systems V 		endnote	
endnote-1.7566395606230718e+19	Yiakoumaki, V.	2003	The nation as “acquired taste”: On Greekness, consumption of food heritage, and the making of the new Europe	Ph.D. New School University		endnote	
endnote-1.0410459800844327e+19	Yijälä, A., Lönnqvist, J. E., Jasinskaja-Lahti, I. & Verkasalo, M.	2012	Values as predictors of anticipated socio-cultural adaptation among potential migrants from Russia to Finland	Journal of Community and Applied Social Psychology 22 95-110		endnote	
endnote-1.62058689330168e+19	Yildiz, A. A. & Verkuyten, M.	2011	Inclusive victimhood: Social identity and the politicization of collective trauma among Turkey's Alevis in Western Europe	Peace and Conflict: Journal of Peace Psychology 17 243-269		endnote	
endnote-5.441006532965947e+18	Yilmaz, A., Aksoy, A. & Canbeyli, R.	2004	A single day of constant light (L/L) provides immunity to behavioral despair in female rats maintained on an L/D cycle	Progress in Neuro-Psychopharmacology & Biological Psychiatry 28 1261-1265		endnote	
endnote-1.2906829628136327e+19	Yilmaz, M., Capa, G., Durak, H., Degirmenci, B., Evren, I., Sayit, E. & Ucan, E. S.	2001	Clearance of Tc-99m DTPA aerosol in mismatched and matched pulmonary perfusion defects	Clinical Nuclear Medicine 26 109-113		endnote	
endnote-2.3000847337518285e+18	Yip, T.	2003	Situational variation in ethnic identity and psychological well -being: A Palm Pilot study of Chinese -American students	Ph.D. New York University		endnote	
endnote-1.6386125172443116e+19	Yitmen, Ş. & Verkuyten, M.	2018	Feelings toward refugees and non-Muslims in Turkey: The roles of national and religious identifications, and multiculturalism	Journal of Applied Social Psychology 48 90-100		endnote	
endnote-1.1781695249622092e+19	Yogeeswaran, K.	2012	The devil's in the details: Abstract vs. concrete construals of multiculturalism have differential effects on attitudes and behavioral intentions toward ethnic minority groups	Ph.D. University of Massachusetts Amherst		endnote	
endnote-1.084148036501674e+18	Yogeeswaran, K., Adelman, L., Parker, M. T. & Dasgupta, N.	2014	In the eyes of the beholder: National identification predicts differential reactions to ethnic identity expressions	Cultural Diversity and Ethnic Minority Psychology 20 362-369		endnote	
endnote-3.2045244169274655e+18	Yogeeswaran, K. & Dasgupta, N.	2014	Conceptions of national identity in a globalised world: Antecedents and consequences	European Review of Social Psychology 25 189-227		endnote	
endnote-1.1355358672191689e+19	Yogeeswaran, K. & Dasgupta, N.	2014	The devil is in the details: Abstract versus concrete construals of multiculturalism differentially impact intergroup relations	Journal of Personality and Social Psychology 106 772-789		endnote	
endnote-5.653083041759865e+18	Yogeeswaran, K., Dasgupta, N., Adelman, L., Eccleston, A. & Parker, M. T.	2011	To be or not to be (ethnic): Public vs. private expressions of ethnic identification differentially impact national inclusion of White and non-White groups	Journal of Experimental Social Psychology 47 908-914		endnote	
endnote-3.8263698866000486e+18	Yogeeswaran, K., Dasgupta, N. & Gomez, C.	2012	A new American dilemma? The effect of ethnic identification and public service on the national inclusion of ethnic minorities	European Journal of Social Psychology 42 691-705		endnote	
endnote-1.2882598206756727e+19	Yogeeswaran, K., Davies, T. & Sibley, C. G.	2017	Janus-faced nature of colorblindness: Social dominance orientation moderates the relationship between colorblindness and outgroup attitudes	European Journal of Social Psychology 47 509-516		endnote	
endnote-5.323252863896539e+18	Yonucu, D.	2014	Operations of law and sovereignty from below: Youth, violence and disorder in urban Turkey	Ph.D. Cornell University		endnote	
endnote-1.1183722022718976e+19	Yoo, J.-W.	1992	New federalism and state administrators: Explaining agency heads' perceptions of federal control in 1978 and 1988	Ph.D. The University of North Carolina at Chapel Hill		endnote	
endnote-1.073374101128868e+19	Yoon, E., Moulton, J., Jeremie-Brink, G. & Hansen, M.	2013	Own Group Oppression, Other Group Oppression, and Perspective Taking	International Journal for the Advancement of Counselling 35 203-215		endnote	
endnote-6.371163498658406e+18	Yoon, K. J. & Kweon, H. S.	2004	Human perception based color image quantization	Proceedings of the 17th International Conference on Pattern Recognition, Vol 1 664-667 		endnote	
endnote-1.5551506542084676e+19	Yoon, Y.-J., 문창호 & 김동기	2013	Experience of Participation in Golf and Change of Life	The Korean Society of Sports Science 22 45-61		endnote	
endnote-1.111916279753795e+19	Yoshida, M.	2009	Engaging consumers through innovation: Measuring event innovativeness in spectator sports	Ph.D. The Florida State University		endnote	
endnote-1.7181611377331007e+19	Yoshiki, N., Akio, K., Hiromi, M., Toshiteru, H. & Kinya, M.	1992	A study of fragrance impressions, evaluation and categorization	Tohoku Psychologica Folia 51 83-90		endnote	
endnote-2.7591069497144504e+18	Yost, E. A.	1994	What do we think of her now? The role of motivation and cognitive capacity in transactive impression formation	Ph.D. Tulane University		endnote	
endnote-2.1736444391662592e+17	You, J., Dai, Y., Huang, N., Li, J.-J., Cheng, L., Zhang, X.-L., Liu, Q., Liu, Y. & Xu, K.	2015	Low-Dose Computed Tomography With Adaptive Statistical Iterative Reconstruction and Low Tube Voltage in Craniocervical Computed Tomographic Angiography: Impact of Body Mass Index	Journal of Computer Assisted Tomography 39 774-780		endnote	
endnote-2.1633016740674007e+18	Young, A. I.	2014	Seeing Scary: Predicting Variation in the Scariness of the Mental Representations of Spiders	Ph.D. The Ohio State University		endnote	
endnote-1.293995662618563e+19	Young, A. W., Ellis, A. W., Flude, B. M., McWeeny, K. H. & Hay, D. C.	1986	Face-name interference	Journal of Experimental Psychology: Human Perception and Performance 12 466-475		endnote	
endnote-1.7606101535954596e+19	Young, B. K.	2002	Ethnicity, prejudice, and the perception of racially ambiguous persons	Ph.D. University of California, Irvine		endnote	
endnote-7.935622811510254e+18	Young, C.	2013	South African counselling psychology at the crossroads: lessons to be learned from around the world	South African Journal of Psychology 43 422-433		endnote	
endnote-1.4418266092353034e+19	Young, C. J., III	2004	The effect of the verbal -performance discrepancy on the Rorschach cognitive triad and interpersonal variables for learning -disabled students	Psy.D. University of Hartford		endnote	
endnote-9.947725935808475e+18	Young, D. C., Jr.	1998	Late Holocene landscapes and prehistoric land use in Warner Valley, Oregon	Ph.D. University of Nevada, Reno		endnote	
endnote-1.7511288996177541e+19	Young, H. L.	2005	Prereferral intervention team functioning in rural school districts: A qualitative and quantitative investigation	Psy.D. Alfred University		endnote	
endnote-1.0106248122538056e+19	Young, H. N. & Cline, R. J. W.	2005	Textual Cues in Direct-to-Consumer Prescription Drug Advertising: Motivators to Communicate with Physicians	Journal of Applied Communication Research 33 348-369		endnote	
endnote-8.6877063088832e+18	Young, I. F. & Sullivan, D.	2016	Competitive victimhood: A review of the theoretical and empirical literature	Current Opinion in Psychology 11 30-34		endnote	
endnote-8.76973331319765e+18	Young, I. M.	1994	Gender as seriality: Thinking about women as a social collective	Signs 19 713-738		endnote	
endnote-1.7371553918573187e+19	Young, L. B.	2011	Personal construct theory and the transformation of identity in Alcoholics Anonymous	International Journal of Mental Health and Addiction 9 709-722		endnote	
endnote-4.233542806001111e+18	Young, R.	2013	Social proximity and user-generated health content: An experimental test of perceived source similarity and construal level theory	Ph.D. University of Missouri - Columbia		endnote	
endnote-1.5271073910592096e+19	Young, S.	2015	Gender differences in academic outcomes: The role of self-efficacy and racial identity	Ph.D. Washington State University		endnote	
endnote-4.3283595210079785e+18	Young, S., Bernstein, M. & Hugenberg, K.	2007	The own group bias in facial recognition: A cross categorization effect	189		endnote	
endnote-3.2073277531436524e+18	Young, S. A.	2000	A multilevel investigation of the relationship between agreement in organizational climate perceptions and group and individual outcomes	Ph.D. Northern Illinois University		endnote	
endnote-1.2495140972452682e+19	Young, S. G. & Hugenberg, K.	2010	Mere Social Categorization Modulates Identification of Facial Expressions of Emotion	Journal of Personality and Social Psychology 99 964-977		endnote	
endnote-1.061238529395988e+19	Young, S. G., Hugenberg, K., Bernstein, M. J. & Sacco, D. F.	2012	Perception and Motivation in Face Recognition: A Critical Review of Theories of the Cross-Race Effect	Personality and Social Psychology Review 16 116-142		endnote	
endnote-1.011464339686974e+19	Young, S. P.	2011	Effects of an analogue counselor's religious or financial self-disclosure and observer characteristics on therapeutic processes	Ph.D. Iowa State University		endnote	
endnote-1.0329395013432252e+19	Young, T. H.	2015	A constructivist grounded theory study of collaboration in multidisciplinary teams responsible for child abuse investigations	Ph.D. The University of Alabama		endnote	
endnote-1.20551149741218e+18	Young, W. D.	2012	An examination of digital nativity, generation, and gender in online giving	Ph.D. Temple University		endnote	
endnote-6.211230236022518e+18	Young-Bruehl, E.	2013	The clinic and the context: Historical essays	The clinic and the context: Historical essays. 		endnote	
endnote-1.1170757515335514e+19	Younger, B. A.	2003	Parsing objects into categories: Infants' perception and use of correlated attributes	Early category and concept development: Making sense of the blooming, buzzing confusion. 77-102		endnote	
endnote-4.611870221119508e+18	Younger, B. A. & Fearing, D. D.	2000	A global-to-basic trend in early categorization: Evidence from a dual-category habituation task	Infancy 1 47-58		endnote	
endnote-1.714762982118176e+19	Youngman, L.	1998	The impact of gender upon representational orientations in Canada	Ph.D. University of Calgary (Canada)		endnote	
endnote-1.7135797206950924e+19	Yu, C. P., Maxfield, J. T. & Zelinsky, G. J.	2016	Searching for Category-Consistent Features: A Computational Approach to Understanding Visual Category Representation	Psychological Science 27 870-884		endnote	
endnote-1.0197447796925366e+19	Yu, F.	2007	Identifying effective and ineffective schools for accountability purposes: A comparison of four generic types of accountability models	Ph.D. Louisiana State University and Agricultural & Mechanical College		endnote	
endnote-7.949868945324157e+18	Yu, J.	2007	A comparison between the vertical scaling of tests sensitive to multiple dimensions using common-item and common-group designs	Dissertation Abstracts International Section A: Humanities and Social Sciences 68 1902		endnote	
endnote-3.8712273004278477e+18	Yu, L.	2017	Examining Dehumanization Through the "Political Brain Perspective": Towards a Minimal Neuropolitical Theory for Hyperdiverse Societies	Ph.D. Columbia University		endnote	
endnote-1.516011819162624e+17	Yu, L. T., Schallert, D. L., Park, J. B., Williams, K. M., Seo, E., Sanders, A. J. Z., Williamson, Z. H., Choi, E., Gaines, R. E. & Knox, M. C.	2016	When students want to stand out: Discourse moves in online classroom discussion that reflect students' needs for distinctiveness	Computers in Human Behavior 58 1-11		endnote	
endnote-1.536079415443979e+19	Yu, S. & Xie, Y.	2017	Preference effects on friendship choice: Evidence from an online field experiment	Social Science Research 66 201-210		endnote	
endnote-7.643022472870134e+18	Yu, S., Zhang, L., Zheng, J., Xu, Y., Chen, Y. & Song, Z.	2017	A comparison of adaptive iterative dose reduction 3D and filtered back projection in craniocervical CT angiography	Clinical Radiology 72 		endnote	
endnote-1.3207111835919354e+19	Yu, T., Gao, J., Liu, Z. M., Zhang, Q. F., Liu, Y., Jiang, L. & Peng, Y.	2017	Contrast Dose and Radiation Dose Reduction in Abdominal Enhanced Computerized Tomography Scans with Single-phase Dual-energy Spectral Computerized Tomography Mode for Children with Solid Tumors	Chinese Medical Journal 130 823-831		endnote	
endnote-1.7580359854434114e+19	Yu, Y., Hao, J.-X., Dong, X.-Y. & Khalifa, M.	2013	A multilevel model for effects of social capital and knowledge sharing in knowledge-intensive work teams	International Journal of Information Management 33 780-790		endnote	
endnote-1.693045831966356e+19	Yu, Y. & Kushnir, T.	2016	When What's Inside Counts: Sequence of Demonstrated Actions Affects Preschooler's Categorization by Nonobvious Properties	Developmental Psychology 52 400-410		endnote	
endnote-7.073327914422538e+17	Yuan, H.	2016	Measuring media bias in China	China Economic Review 38 49-59		endnote	
endnote-1.5849800202581152e+19	Yuan, X.	1999	The use of profile analysis of the WISC-III in processing deficit diagnosis among learning -disabled students	Ph.D. The University of Arizona		endnote	
endnote-1.562367165890606e+19	Yucta, H. P., Perez, O. G. B., Margni, M. E. G., Garcia, A. G. & Villafuerte, M. A. N.	2017	Analysis of the reliability of a questionnaire for diagnosing the development of student scientific activity	Dilemas Contemporaneos-Educacion Politica Y Valores 4 		endnote	
endnote-1.8148079309758523e+19	Yue, C.	2017	Entropy-based weights on decision makers in group decision-making setting with hybrid preference representations	Applied Soft Computing 60 737-749		endnote	
endnote-2.0637175977203732e+18	Yuengling, A. R.	2005	Leading across diversity: An exploratory study of the implications of multiculturalism on leadership behaviors in the United States Army	Ph.D. Union Institute and University		endnote	
endnote-9.710712545330348e+18	Yuengling, R.	2013	Leading across diversity	Managing Diversity in the Military: The Value of Inclusion in a Culture of Uniformity 72-107 		endnote	
endnote-1.0818888972140648e+19	Yuh, E. L., Cooper, S. R., Mukherjee, P., Yue, J. K., Lingsma, H. F., Gordon, W. A., Valadka, A. B., Okonkwo, D. O., Schnyer, D. M., Vassar, M. J., Maas, A. I. R., Manley, G. T., Casey, S. S., Cheong, M., Dams-O'Connor, K., Hricik, A. J., Inoue, T., Menon, D. K., Morabito, D. J., Pacheco, J. L., Puccio, A. M. & Sinha, T. K.	2014	Diffusion tensor imaging for outcome prediction in mild traumatic brain injury: A TRACK-TBI study	Journal of Neurotrauma 31 1457-1477		endnote	
endnote-6.343579328670181e+18	Yuki, M., Maddux, W. W., Brewer, M. B. & Takemura, K.	2005	Cross-Cultural Differences in Relationship- and Group-Based Trust	Personality and Social Psychology Bulletin 31 48-62		endnote	
endnote-1.3078892227240643e+19	Yun, S., Jun, B., Kim, D., Kim, J., Lee, S., Choi, M.-T., Kim, M., Park, J.-T. & Song, J.-B.	2012	Proactive human search for the designated person with prior context information in an undiscovered environments	Journal of Intelligent & Robotic Systems 67 79-99		endnote	
endnote-1.0169582438891438e+18	Yun, Y. Z., Mei, X. J., Rong, Z., Ping, D. R. & Lei, L.	2016	Dexmedetomidine reduces Catheter-Related Bladder Discomfort: A Prospective, Randomized, Placebo-Controlled, Double-Blind Study	Puerto Rico Health Sciences Journal 35 191-196		endnote	
endnote-1.7861256104300323e+19	Yung, C.-S. K.	1978	PREDICTING SATISFACTION IN POST-SECONDARY STUDY FROM HIGH SCHOOL STUDENT'S PERSONAL AND PROGRAMMATIC CHARACTERISTICS	Ph.D. The Pennsylvania State University		endnote	
endnote-3.2032293897202504e+18	Yurasek, K. J.	2014	Social Media Use During The College Transition	M.A. University of South Florida		endnote	
endnote-1.0228624992973679e+19	Yzerbyt, V. & Corneille, O.	2008	Cognitive Process: Reality Constraints and IntegrityConcerns in Social Perception	On the Nature of Prejudice: Fifty Years after Allport 173-191 		endnote	
endnote-5.150468952218239e+18	Yzerbyt, V., Dumont, M., Mathieu, B., Gordijn, E. & Wigboldus, D.	2005	Social comparison and group-based emotions	Social Comparison and Social Psychology: Understanding Cognition, Intergroup Relations, and Culture 174-205 		endnote	
endnote-2.2643698792032666e+18	Yzerbyt, V., Dumont, M., Wigboldus, D. & Gordijn, E.	2003	I feel for us: The impact of categorization and identification on emotions and action tendencies	British Journal of Social Psychology 42 533-549		endnote	
endnote-9.019640442280595e+18	Yzerbyt, V., Judd, C. M. & Corneille, O.	 2003	The psychology of group perception: Perceived variability, entitativity, and essentialism			endnote	
endnote-6.378076855270765e+18	Yzerbyt, V. & Kuppens, T.	2009	Group-based emotions: The social heart in the individual head	Intergroup Relations: The Role of Motivation and Emotion 143-161 		endnote	
endnote-4.129153311012145e+18	Yzerbyt, V., Kuppens, T. & Mathieu, B.	2016	When talking makes you feel like a group: The emergence of group-based emotions	Cognition & Emotion 30 33-50		endnote	
endnote-6.988278145306192e+18	Yzerbyt, V. Y., Judd, C. M. & Muller, D.	2013	How do they see us? The vicissitudes of metaperception in intergroup relations	Intergroup Misunderstandings Impact of Divergent Social Realities 63-83 		endnote	
endnote-7.626006570818994e+18	Yzerbyt, V. Y., Rogier, A. & Fiske, S. T.	1998	Group entitativity and social attribution: On translating situational constraints into stereotypes	Personality and Social Psychology Bulletin 24 1089-1103		endnote	
endnote-1.2968769533083402e+19	Zabel, K. L., Olson, M. A., Johnson, C. S. & Phillips, J. E.	2015	What We Talk about Matters: Content Moderates Cognitive Depletion in Interracial Interactions	Journal of Social Psychology 155 545-552		endnote	
endnote-1.610477518042614e+19	Zabel, K. L., Zabel, K. L., Olson, M. A. & Carlson, J. H.	2016	Theoretical applications of the MODE model to law enforcement training and interventions	Industrial and Organizational Psychology 9 604-611		endnote	
endnote-1.3364141403593116e+19	Zablith, F., Fernandez, M. & Rowe, M.	2015	Production and consumption of university Linked Data	Interactive Learning Environments 23 55-78		endnote	
endnote-1.039363026092591e+19	Zabludoff, A. I. & Mulchaey, J. S.	1998	The properties of poor groups of galaxies. I. Spectroscopic survey and results	Astrophysical Journal 496 39-72		endnote	
endnote-5.32276554353688e+18	Zagefka, H.	2009	The concept of ethnicity in social psychological research: Definitional issues	International Journal of Intercultural Relations 33 228-241		endnote	
endnote-1.0117722466758461e+19	Zagefka, H. & Brown, R.	2002	The relationship between acculturation strategies, relative fit and intergroup relations: Immigrant-majority relations in Germany	European Journal of Social Psychology 32 171-188		endnote	
endnote-7.490268173898682e+18	Zagefka, H., Brown, R. & Gonzá, R.	2009	Antecedents and consequences of acculturation preferences of non-indigenous Chileans in relation to an indigenous minority: Longitudinal survey evidence	European Journal of Social Psychology 39 558-575		endnote	
endnote-1.8109435652743504e+19	Zagefka, H. & Eller, A.	2012	Lay Theories about Ingroups and Outgroups: Psychological Processes	101		endnote	
endnote-8.133268092294758e+18	Zagefka, H., González, R. & Brown, R.	2011	How minority members' perceptions of majority members' acculturation preferences shape minority members' own acculturation preferences: Evidence from Chile	British Journal of Social Psychology 50 216-233		endnote	
endnote-7.28344820626388e+18	Zagefka, H. & James, T.		The psychology of charitable donations to disaster victims and beyond	Social Issues and Policy Review 9 155-192		endnote	
endnote-2.3046725354349773e+18	Zagefka, H., Mohamed, A., Mursi, G. & Lay, S.	2016	Antecedents of intra/intergroup friendships and stress levels among ethnic and religious minority members	International Journal of Psychology 51 403-411		endnote	
endnote-1.3471129942752846e+19	Zagefka, H., Noor, M., Brown, R., de Moura, G. R. & Hopthrow, T.	2011	Donating to disaster victims: Responses to natural and humanly caused events	European Journal of Social Psychology 41 353-363		endnote	
endnote-9.92610909549292e+18	Zaggl, M. A.	2014	Eleven mechanisms for the evolution of cooperation	Journal of Institutional Economics 10 197-230		endnote	
endnote-1.7672239023867843e+19	Zagon, A. & Spyer, K. M.	1996	Stimulation of aortic nerve evokes three different response patterns in neurons of rostral VLM of the rat	American Journal of Physiology-Regulatory Integrative and Comparative Physiology 271 R1720-R1728		endnote	
endnote-1.4052616837790683e+19	Zaharna, R. S.	2016	Beyond the Individualism-Collectivism Divide to Relationalism: Explicating Cultural Assumptions in the Concept of "Relationships"	Communication Theory 26 190-211		endnote	
endnote-1.2427532484385473e+19	Zahedi, F. M., Van Pelt, W. V. & Srite, M.	2006	Web documents' cultural masculinity and femininity	Journal of Management Information Systems 23 87-128		endnote	
endnote-1.8877624011268198e+18	Zahn, M. P.	2009	Campus connectedness, ethnic identity, other-group orientation, and college persistence attitudes among Laotian American college students	Ph.D. Texas A&M University		endnote	
